"id_municipio";"uf";"municipio";"longitude";"latitude"
532;"BA";"Rio do Antônio";-42.072103;-14.407144
533;"BA";"Rio do Pires";-42.290166;-13.11853
535;"BA";"Rodelas";-38.77999;-8.850214
536;"BA";"Ruy Barbosa";-40.493101;-12.281612
537;"BA";"Salinas da Margarida";-38.756164;-12.873014
538;"BA";"Salvador";-38.501068;-12.97178
540;"BA";"Santa Brígida";-38.120935;-9.732273
539;"BA";"Santa Bárbara";-38.968085;-11.95149
541;"BA";"Santa Cruz Cabrália";-39.029495;-16.282529
542;"BA";"Santa Cruz da Vitória";-39.811503;-14.963975
543;"BA";"Santa Inês";-39.813979;-13.2793
545;"BA";"Santa Luzia";-39.328678;-15.434188
546;"BA";"Santa Maria da Vitória";-44.201057;-13.385867
549;"BA";"Santa Rita de Cássia";-44.525496;-11.006253
550;"BA";"Santa Teresinha";-39.520111;-12.76913
544;"BA";"Santaluz";-39.375005;-11.250826
547;"BA";"Santana";-44.05064;-12.979217
548;"BA";"Santanópolis";-38.869372;-12.031109
551;"BA";"Santo Amaro";-38.713679;-12.547206
552;"BA";"Santo Antônio de Jesus";-39.258403;-12.961387
553;"BA";"Santo Estêvão";-39.250541;-12.427981
566;"BA";"Sapeaçu";-39.182426;-12.720764
568;"BA";"Saubara";-38.762473;-12.738664
569;"BA";"Saúde";-40.415458;-10.94279
570;"BA";"Seabra";-41.772159;-12.416905
571;"BA";"Sebastião Laranjeiras";-42.943438;-14.571002
572;"BA";"Senhor do Bonfim";-40.186532;-10.459354
573;"BA";"Sento Sé";-41.878563;-9.741378
575;"BA";"Serra Dourada";-43.950434;-12.759004
576;"BA";"Serra Preta";-39.33049;-12.156039
574;"BA";"Serra do Ramalho";-43.592907;-13.565889
577;"BA";"Serrinha";-39.009976;-11.658407
578;"BA";"Serrolândia";-40.298327;-11.408476
579;"BA";"Simões Filho";-38.402944;-12.786587
582;"BA";"Sobradinho";-40.81455;-9.450243
583;"BA";"Souto Soares";-41.642717;-12.088046
567;"BA";"Sátiro Dias";-38.593822;-11.592928
554;"BA";"São Desidério";-44.976881;-12.357196
555;"BA";"São Domingos";-39.526792;-11.464927
556;"BA";"São Felipe";-39.08932;-12.839439
559;"BA";"São Francisco do Conde";-38.678601;-12.618345
557;"BA";"São Félix";-38.97271;-12.610433
558;"BA";"São Félix do Coribe";-44.183708;-13.401883
560;"BA";"São Gabriel";-41.884267;-11.217453
561;"BA";"São Gonçalo dos Campos";-38.966294;-12.433096
562;"BA";"São José da Vitória";-39.343685;-15.078666
563;"BA";"São José do Jacuípe";-39.866934;-11.41368
564;"BA";"São Miguel das Matas";-39.457844;-13.043387
565;"BA";"São Sebastião do Passé";-38.490513;-12.512264
580;"BA";"Sítio do Mato";-43.468921;-13.080149
581;"BA";"Sítio do Quinto";-38.221325;-10.354453
584;"BA";"Tabocas do Brejo Velho";-44.007449;-12.702634
585;"BA";"Tanhaçu";-41.247271;-14.019662
586;"BA";"Tanque Novo";-42.493412;-13.548509
587;"BA";"Tanquinho";-39.103312;-11.967965
588;"BA";"Taperoá";-39.100948;-13.532133
589;"BA";"Tapiramutá";-40.792656;-11.84748
590;"BA";"Teixeira de Freitas";-39.739962;-17.539915
591;"BA";"Teodoro Sampaio";-38.634738;-12.294998
592;"BA";"Teofilândia";-38.991264;-11.482719
593;"BA";"Teolândia";-39.483986;-13.589639
594;"BA";"Terra Nova";-38.623804;-12.388754
595;"BA";"Tremedal";-41.414198;-14.973625
596;"BA";"Tucano";-38.789407;-10.958388
597;"BA";"Uauá";-39.479396;-9.833247
599;"BA";"Ubaitaba";-39.322166;-14.302971
600;"BA";"Ubatã";-39.520696;-14.206336
598;"BA";"Ubaíra";-39.665991;-13.271414
601;"BA";"Uibaí";-42.135381;-11.33942
602;"BA";"Umburanas";-41.323428;-10.733902
603;"BA";"Una";-39.076507;-15.279076
604;"BA";"Urandi";-42.649766;-14.767799
605;"BA";"Uruçuca";-39.285085;-14.596268
606;"BA";"Utinga";-41.095432;-12.078277
608;"BA";"Valente";-39.456953;-11.406233
607;"BA";"Valença";-39.072953;-13.366948
612;"BA";"Varzedo";-39.391874;-12.967153
613;"BA";"Vera Cruz";-38.615295;-12.956845
614;"BA";"Vereda";-40.097368;-17.218256
615;"BA";"Vitória da Conquista";-40.844159;-14.861466
611;"BA";"Várzea Nova";-40.943173;-11.255685
609;"BA";"Várzea da Roça";-40.132829;-11.600463
610;"BA";"Várzea do Poço";-40.314941;-11.527307
616;"BA";"Wagner";-41.171476;-12.281901
617;"BA";"Wanderley";-43.895787;-12.114375
618;"BA";"Wenceslau Guimarães";-39.476178;-13.690825
619;"BA";"Xique-Xique";-42.724545;-10.82296
208;"BA";"Água Fria";-38.763863;-11.861836
326;"BA";"Érico Cardoso";-42.1352;-13.421467
620;"CE";"Abaiara";-39.04159;-7.345879
621;"CE";"Acarapé";-38.705532;-4.22083
622;"CE";"Acaraú";-40.118306;-2.887689
623;"CE";"Acopiara";-39.448042;-6.089114
624;"CE";"Aiuaba";-40.11782;-6.571216
625;"CE";"Alcântaras";-40.547867;-3.585369
626;"CE";"Altaneira";-39.7356;-6.998371
627;"CE";"Alto Santo";-38.274318;-5.508941
628;"CE";"Amontada";-39.828816;-3.360166
629;"CE";"Antonina do Norte";-39.98697;-6.769193
630;"CE";"Apuiarés";-39.43593;-3.945057
631;"CE";"Aquiraz";-38.389563;-3.899293
632;"CE";"Aracati";-37.767894;-4.558259
633;"CE";"Aracoiaba";-38.812512;-4.36872
634;"CE";"Ararendá";-40.83099;-4.745667
635;"CE";"Araripe";-40.135894;-7.213195
636;"CE";"Aratuba";-39.047117;-4.412291
637;"CE";"Arneiroz";-40.165285;-6.316499
638;"CE";"Assaré";-39.868872;-6.866897
639;"CE";"Aurora";-38.974221;-6.933487
640;"CE";"Baixio";-38.713376;-6.719447
641;"CE";"Banabuiú";-38.913175;-5.304544
642;"CE";"Barbalha";-39.30208;-7.298203
643;"CE";"Barreira";-38.64291;-4.289206
644;"CE";"Barro";-38.774133;-7.171879
645;"CE";"Barroquinha";-41.13585;-3.020514
646;"CE";"Baturité";-38.881206;-4.325983
647;"CE";"Beberibe";-38.127075;-4.177415
648;"CE";"Bela Cruz";-40.167127;-3.049964
649;"CE";"Boa Viagem";-39.733652;-5.112583
650;"CE";"Brejo Santo";-38.979911;-7.484686
651;"CE";"Camocim";-40.854362;-2.900499
652;"CE";"Campos Sales";-40.368678;-7.067611
653;"CE";"Canindé";-39.315505;-4.351618
654;"CE";"Capistrano";-38.904842;-4.455688
655;"CE";"Caridade";-39.191166;-4.225141
657;"CE";"Caririaçu";-39.28276;-7.028076
656;"CE";"Cariré";-40.476028;-3.948584
658;"CE";"Cariús";-39.491619;-6.524282
659;"CE";"Carnaubal";-40.941304;-4.159846
660;"CE";"Cascavel";-38.241178;-4.129666
661;"CE";"Catarina";-39.873644;-6.122911
662;"CE";"Catunda";-40.199988;-4.64336
663;"CE";"Caucaia";-38.661931;-3.727966
664;"CE";"Cedro";-39.060869;-6.600342
665;"CE";"Chaval";-41.24346;-3.035708
667;"CE";"Chorozinho";-38.498572;-4.28873
666;"CE";"Choró";-39.134397;-4.839062
668;"CE";"Coreaú";-40.658656;-3.541496
669;"CE";"Crateús";-40.653635;-5.167683
670;"CE";"Crato";-39.410299;-7.215303
671;"CE";"Croatá";-40.902228;-4.404805
672;"CE";"Cruz";-40.175981;-2.918128
673;"CE";"Deputado Irapuan Pinheiro";-39.25701;-5.914848
674;"CE";"Ererê";-38.346113;-6.027508
675;"CE";"Eusébio";-38.455875;-3.892501
676;"CE";"Farias Brito";-39.565114;-6.92146
677;"CE";"Forquilha";-40.263405;-3.799447
678;"CE";"Fortaleza";-38.542298;-3.716638
679;"CE";"Fortim";-37.798056;-4.451256
680;"CE";"Frecheirinha";-40.818019;-3.755572
681;"CE";"General Sampaio";-39.453958;-4.043507
683;"CE";"Granja";-40.837205;-3.127879
684;"CE";"Granjeiro";-39.21439;-6.88134
682;"CE";"Graça";-40.749026;-4.044215
685;"CE";"Groaíras";-40.385225;-3.917868
686;"CE";"Guaiúba";-38.640372;-4.040571
687;"CE";"Guaraciaba do Norte";-40.747588;-4.158136
688;"CE";"Guaramiranga";-38.932044;-4.262477
689;"CE";"Hidrolândia";-40.405595;-4.409579
690;"CE";"Horizonte";-38.470674;-4.120896
691;"CE";"Ibaretama";-38.750085;-4.803764
692;"CE";"Ibiapina";-40.891147;-3.924025
693;"CE";"Ibicuitinga";-38.636249;-4.969993
694;"CE";"Icapuí";-37.353062;-4.712063
695;"CE";"Icó";-38.855352;-6.396271
696;"CE";"Iguatu";-39.28915;-6.362806
697;"CE";"Independência";-40.308526;-5.387889
698;"CE";"Ipaporanga";-40.753705;-4.897636
699;"CE";"Ipaumirim";-38.717856;-6.782648
700;"CE";"Ipu";-40.705877;-4.317484
701;"CE";"Ipueiras";-40.711764;-4.538021
702;"CE";"Iracema";-38.291943;-5.8124
703;"CE";"Irauçuba";-39.784332;-3.747367
705;"CE";"Itaitinga";-38.529763;-3.965768
704;"CE";"Itaiçaba";-37.832957;-4.671461
706;"CE";"Itapajé";-39.585531;-3.683137
707;"CE";"Itapipoca";-39.583571;-3.499329
708;"CE";"Itapiúna";-38.928113;-4.555165
709;"CE";"Itarema";-39.916654;-2.924797
710;"CE";"Itatira";-39.620155;-4.526076
711;"CE";"Jaguaretama";-38.763861;-5.605096
712;"CE";"Jaguaribara";-38.535878;-5.677651
713;"CE";"Jaguaribe";-38.622653;-5.902134
714;"CE";"Jaguaruana";-37.780997;-4.831508
715;"CE";"Jardim";-39.28262;-7.575989
716;"CE";"Jati";-39.002871;-7.6797
717;"CE";"Jijoca de Jericoacoara";-40.512742;-2.793312
718;"CE";"Juazeiro do Norte";-39.307593;-7.196207
719;"CE";"Jucás";-39.518679;-6.515229
720;"CE";"Lavras da Mangabeira";-38.970619;-6.744801
721;"CE";"Limoeiro do Norte";-38.084693;-5.143921
722;"CE";"Madalena";-39.572542;-4.846012
723;"CE";"Maracanaú";-38.625901;-3.86699
724;"CE";"Maranguape";-38.682911;-3.891432
725;"CE";"Marco";-40.15824;-3.128501
726;"CE";"Martinópole";-40.689581;-3.225198
727;"CE";"Massapê";-40.342271;-3.523645
728;"CE";"Mauriti";-38.770786;-7.385974
729;"CE";"Meruoca";-40.453106;-3.539741
730;"CE";"Milagres";-38.937829;-7.297492
731;"CE";"Milhã";-39.187483;-5.672525
732;"CE";"Miraíma";-39.966267;-3.568674
733;"CE";"Missão Velha";-39.143046;-7.235219
734;"CE";"Mombaça";-39.630009;-5.738442
735;"CE";"Monsenhor Tabosa";-40.064637;-4.791022
736;"CE";"Morada Nova";-38.370158;-5.09736
737;"CE";"Moraújo";-40.677577;-3.463112
738;"CE";"Morrinhos";-40.123275;-3.234258
739;"CE";"Mucambo";-40.745222;-3.902714
740;"CE";"Mulungu";-38.995133;-4.302938
741;"CE";"Nova Olinda";-39.67128;-7.084145
742;"CE";"Nova Russas";-40.562118;-4.705807
743;"CE";"Novo Oriente";-40.771296;-5.525519
744;"CE";"Ocara";-38.593256;-4.48523
745;"CE";"Orós";-38.905264;-6.251816
746;"CE";"Pacajus";-38.464988;-4.171073
747;"CE";"Pacatuba";-38.618296;-3.978396
748;"CE";"Pacoti";-38.922011;-4.224918
749;"CE";"Pacujá";-40.698885;-3.983272
750;"CE";"Palhano";-37.965549;-4.736722
751;"CE";"Palmácia";-38.844601;-4.138308
752;"CE";"Paracuru";-39.030028;-3.41436
753;"CE";"Paraipaba";-39.147868;-3.437987
754;"CE";"Parambu";-40.690524;-6.207681
755;"CE";"Paramoti";-39.241691;-4.088146
756;"CE";"Pedra Branca";-39.707771;-5.453411
757;"CE";"Penaforte";-39.070724;-7.82163
758;"CE";"Pentecoste";-39.269159;-3.792736
759;"CE";"Pereiro";-38.462397;-6.035761
760;"CE";"Pindoretama";-38.306118;-4.015839
761;"CE";"Piquet Carneiro";-39.417017;-5.800251
762;"CE";"Pires Ferreira";-40.64418;-4.239218
763;"CE";"Poranga";-40.920533;-4.746717
764;"CE";"Porteiras";-39.114028;-7.522647
765;"CE";"Potengi";-40.023292;-7.09154
766;"CE";"Potiretama";-38.157804;-5.71287
767;"CE";"Quiterianópolis";-40.700217;-5.842496
768;"CE";"Quixadá";-39.015474;-4.966301
769;"CE";"Quixelô";-39.201067;-6.246369
770;"CE";"Quixeramobim";-39.288947;-5.190672
771;"CE";"Quixeré";-37.9802;-5.071482
772;"CE";"Redenção";-38.727719;-4.215873
773;"CE";"Reriutaba";-40.575915;-4.141911
774;"CE";"Russas";-37.972086;-4.926727
775;"CE";"Saboeiro";-39.90173;-6.534595
776;"CE";"Salitre";-40.450013;-7.28398
779;"CE";"Santa Quitéria";-40.152305;-4.326081
777;"CE";"Santana do Acaraú";-40.211827;-3.461435
778;"CE";"Santana do Cariri";-39.730161;-7.176125
784;"CE";"Senador Pompeu";-39.370369;-5.582444
785;"CE";"Senador Sá";-40.4662;-3.35305
786;"CE";"Sobral";-40.34821;-3.689133
787;"CE";"Solonópole";-39.01072;-5.718936
780;"CE";"São Benedito";-40.859572;-4.047131
781;"CE";"São Gonçalo do Amarante";-38.972646;-3.605149
782;"CE";"São João do Jaguaribe";-38.269366;-5.275164
783;"CE";"São Luís do Curu";-39.239123;-3.66976
788;"CE";"Tabuleiro do Norte";-38.128175;-5.243527
789;"CE";"Tamboril";-40.319593;-4.831364
790;"CE";"Tarrafas";-39.753048;-6.678376
791;"CE";"Tauá";-40.296802;-5.985853
792;"CE";"Tejuçuoca";-39.579866;-3.988307
793;"CE";"Tianguá";-40.992286;-3.729645
794;"CE";"Trairi";-39.268126;-3.269323
795;"CE";"Tururu";-39.429656;-3.584132
796;"CE";"Ubajara";-40.920437;-3.854479
797;"CE";"Umari";-38.700798;-6.638926
798;"CE";"Umirim";-39.346513;-3.676541
799;"CE";"Uruburetama";-39.510677;-3.623165
800;"CE";"Uruoca";-40.56276;-3.308194
801;"CE";"Varjota";-40.474083;-4.193871
803;"CE";"Viçosa do Ceará";-41.091554;-3.566703
802;"CE";"Várzea Alegre";-39.294155;-6.782642
804;"DF";"Brasília";-47.929657;-15.779522
5709;"DF";"Brazlândia";-48.1200592;-15.6103503
5710;"DF";"Candangolândia";-47.9490349;-15.8495671
805;"DF";"Ceilândia";-48.10389;-15.81278
5711;"DF";"Cruzeiro";-47.9267674;-15.7950174
5712;"DF";"Gama";-48.0682555;-16.0160682
5713;"DF";"Guará";-47.9713115;-15.8102388
5714;"DF";"Lago Norte";-47.8328517;-15.7212576
5715;"DF";"Lago Sul";-47.8624914;-15.9064363
5716;"DF";"Núcleo Bandeirante";-47.9709785;-15.8711088
5717;"DF";"Paranoá";-47.7799002;-15.7757162
5718;"DF";"Planaltina";-47.6521514;-15.6216249
5719;"DF";"Recanto das Emas";-48.0999169;-15.9150877
5720;"DF";"Riacho Fundo";-48.013415;-15.8836105
5721;"DF";"Samambaia";-48.0902431;-15.8705748
5722;"DF";"Santa Maria";-47.9872688;-16.0036155
5723;"DF";"Sobradinho";-47.7925346;-15.6580179
5724;"DF";"São Sebastião";-47.7760971;-15.9028899
806;"DF";"Taguatinga";-48.0323;-15.5
807;"ES";"Afonso Cláudio";-41.12606;-20.077841
810;"ES";"Alegre";-41.538237;-20.758041
811;"ES";"Alfredo Chaves";-40.754289;-20.639627
812;"ES";"Alto Rio Novo";-41.020909;-19.061797
813;"ES";"Anchieta";-40.642545;-20.795499
814;"ES";"Apiacá";-41.569297;-21.152272
815;"ES";"Aracruz";-40.276441;-19.820045
816;"ES";"Atilio Vivacqua";-41.198576;-20.912974
817;"ES";"Baixo Guandu";-41.010913;-19.521283
818;"ES";"Barra de São Francisco";-40.896456;-18.75484
819;"ES";"Boa Esperança";-40.302521;-18.539495
820;"ES";"Bom Jesus do Norte";-41.673129;-21.11729
821;"ES";"Brejetuba";-41.29541;-20.139489
822;"ES";"Cachoeiro de Itapemirim";-41.119829;-20.846212
823;"ES";"Cariacica";-40.416549;-20.263202
824;"ES";"Castelo";-41.203133;-20.603255
825;"ES";"Colatina";-40.626898;-19.549316
826;"ES";"Conceição da Barra";-39.736199;-18.588306
827;"ES";"Conceição do Castelo";-41.24173;-20.363897
828;"ES";"Divino de São Lourenço";-41.693725;-20.622932
829;"ES";"Domingos Martins";-40.659425;-20.360306
830;"ES";"Dores do Rio Preto";-41.840538;-20.693119
831;"ES";"Ecoporanga";-40.835976;-18.370231
832;"ES";"Fundão";-40.407759;-19.937035
833;"ES";"Governador Lindenberg";-40.460954;-19.25182
835;"ES";"Guarapari";-40.509253;-20.677248
834;"ES";"Guaçuí";-41.6734;-20.766792
836;"ES";"Ibatiba";-41.508674;-20.234676
837;"ES";"Ibiraçu";-40.373182;-19.836601
838;"ES";"Ibitirama";-41.666718;-20.546619
839;"ES";"Iconha";-40.8132;-20.791287
840;"ES";"Irupi";-41.644359;-20.350122
841;"ES";"Itaguaçu";-40.860135;-19.801786
842;"ES";"Itapemirim";-40.830669;-21.009512
843;"ES";"Itarana";-40.875264;-19.875009
844;"ES";"Iúna";-41.53344;-20.353135
845;"ES";"Jaguaré";-40.0759;-18.907006
846;"ES";"Jerônimo Monteiro";-41.394848;-20.799359
847;"ES";"João Neiva";-40.385951;-19.757707
848;"ES";"Laranja da Terra";-41.062141;-19.899399
849;"ES";"Linhares";-40.064277;-19.394642
850;"ES";"Mantenópolis";-41.124005;-18.859428
851;"ES";"Marataízes";-40.838436;-21.039813
852;"ES";"Marechal Floriano";-40.669998;-20.415889
853;"ES";"Marilândia";-40.545648;-19.411358
854;"ES";"Mimoso do Sul";-41.361529;-21.062777
855;"ES";"Montanha";-40.366781;-18.130287
856;"ES";"Mucurici";-40.519975;-18.096516
857;"ES";"Muniz Freire";-41.41563;-20.465187
858;"ES";"Muqui";-41.345994;-20.950859
859;"ES";"Nova Venécia";-40.405273;-18.715017
860;"ES";"Pancas";-40.853444;-19.22294
861;"ES";"Pedro Canário";-39.957365;-18.300418
862;"ES";"Pinheiros";-40.217142;-18.414068
863;"ES";"Piúma";-40.726813;-20.833433
864;"ES";"Ponto Belo";-40.545801;-18.125318
865;"ES";"Presidente Kennedy";-41.0468;-21.096358
866;"ES";"Rio Bananal";-40.336605;-19.271889
867;"ES";"Rio Novo do Sul";-40.938761;-20.855619
868;"ES";"Santa Leopoldina";-40.526998;-20.099914
869;"ES";"Santa Maria de Jetibá";-40.743931;-20.025296
870;"ES";"Santa Teresa";-40.597945;-19.936339
876;"ES";"Serra";-40.307408;-20.121032
877;"ES";"Sooretama";-40.097351;-19.189695
871;"ES";"São Domingos do Norte";-40.62812;-19.145213
872;"ES";"São Gabriel da Palha";-40.536487;-19.01819
873;"ES";"São José do Calçado";-41.663627;-21.027442
874;"ES";"São Mateus";-39.857935;-18.721407
875;"ES";"São Roque do Canaã";-40.65258;-19.741145
878;"ES";"Vargem Alta";-41.017922;-20.669019
879;"ES";"Venda Nova do Imigrante";-41.135545;-20.327017
880;"ES";"Viana";-40.493292;-20.382503
881;"ES";"Vila Pavão";-40.608992;-18.609087
882;"ES";"Vila Valério";-40.384913;-18.995766
883;"ES";"Vila Velha";-40.287458;-20.341705
884;"ES";"Vitória";-40.312806;-20.315472
808;"ES";"Água Doce do Norte";-40.985411;-18.54822
809;"ES";"Águia Branca";-40.74369;-18.984588
885;"GO";"Abadia de Goiás";-49.441156;-16.757326
886;"GO";"Abadiânia";-48.705672;-16.196973
887;"GO";"Acreúna";-50.374903;-17.39599
888;"GO";"Adelândia";-50.165699;-16.4127
892;"GO";"Alexânia";-48.507609;-16.083405
893;"GO";"Aloândia";-49.476895;-17.729197
894;"GO";"Alto Horizonte";-49.337836;-14.197811
895;"GO";"Alto Paraíso de Goiás";-47.510016;-14.130478
896;"GO";"Alvorada do Norte";-46.491036;-14.479688
897;"GO";"Amaralina";-49.296241;-13.92362
898;"GO";"Americano do Brasil";-49.983129;-16.251449
899;"GO";"Amorinópolis";-51.09193;-16.615094
901;"GO";"Anhanguera";-48.220363;-18.333875
902;"GO";"Anicuns";-49.961695;-16.464164
900;"GO";"Anápolis";-48.952958;-16.328095
903;"GO";"Aparecida de Goiânia";-49.246856;-16.819804
904;"GO";"Aparecida do Rio Doce";-51.151606;-18.294071
905;"GO";"Aporé";-51.923184;-18.960729
907;"GO";"Aragarças";-52.237231;-15.89546
908;"GO";"Aragoiânia";-49.447649;-16.908699
909;"GO";"Araguapaz";-50.631511;-15.090853
906;"GO";"Araçu";-49.680424;-16.356306
910;"GO";"Arenópolis";-51.55628;-16.383726
911;"GO";"Aruanã";-51.075008;-14.916604
912;"GO";"Aurilândia";-50.464123;-16.67726
913;"GO";"Avelinópolis";-49.757866;-16.467241
914;"GO";"Baliza";-52.539253;-16.196606
915;"GO";"Barro Alto";-48.908586;-14.965817
916;"GO";"Bela Vista de Goiás";-48.951307;-16.969295
917;"GO";"Bom Jardim de Goiás";-52.172793;-16.206266
918;"GO";"Bom Jesus de Goiás";-49.73999;-18.217254
919;"GO";"Bonfinópolis";-48.96157;-16.617271
920;"GO";"Bonópolis";-49.810639;-13.632893
921;"GO";"Brazabrantes";-49.386252;-16.428131
922;"GO";"Britânia";-51.160206;-15.24276
923;"GO";"Buriti Alegre";-49.040441;-18.137788
924;"GO";"Buriti de Goiás";-50.430223;-16.179199
925;"GO";"Buritinópolis";-46.407588;-14.477184
926;"GO";"Cabeceiras";-46.926499;-15.799546
927;"GO";"Cachoeira Alta";-50.943243;-18.761827
929;"GO";"Cachoeira Dourada";-49.476603;-18.485893
928;"GO";"Cachoeira de Goiás";-50.646041;-16.663516
931;"GO";"Caiapônia";-51.809076;-16.953878
932;"GO";"Caldas Novas";-48.624579;-17.74406
933;"GO";"Caldazinha";-49.00126;-16.711665
934;"GO";"Campestre de Goiás";-49.69497;-16.762418
935;"GO";"Campinaçu";-48.570384;-13.786997
936;"GO";"Campinorte";-49.151093;-14.31367
937;"GO";"Campo Alegre de Goiás";-47.776815;-17.636346
5673;"GO";"Campo Limpo de Goiás";-49.079073;-16.302822
938;"GO";"Campos Belos";-46.768112;-13.034984
939;"GO";"Campos Verdes";-49.652795;-14.244197
940;"GO";"Carmo do Rio Verde";-49.707975;-15.354914
941;"GO";"Castelândia";-50.203036;-18.092103
942;"GO";"Catalão";-47.944043;-18.165633
943;"GO";"Caturaí";-49.493573;-16.444725
944;"GO";"Cavalcante";-47.45659;-13.797564
930;"GO";"Caçu";-51.132798;-18.559382
945;"GO";"Ceres";-49.600006;-15.306109
946;"GO";"Cezarina";-49.775814;-16.971829
947;"GO";"Chapadão do Céu";-52.548986;-18.407326
948;"GO";"Cidade Ocidental";-47.925211;-16.076469
949;"GO";"Cocalzinho de Goiás";-48.774742;-15.791438
950;"GO";"Colinas do Sul";-48.075988;-14.152816
953;"GO";"Corumbaíba";-48.562607;-18.141487
952;"GO";"Corumbá de Goiás";-48.811706;-15.924473
954;"GO";"Cristalina";-47.613128;-16.767608
955;"GO";"Cristianópolis";-48.703447;-17.198663
956;"GO";"Crixás";-49.973977;-14.541194
957;"GO";"Cromínia";-49.379778;-17.288322
958;"GO";"Cumari";-48.151134;-18.264437
951;"GO";"Córrego do Ouro";-50.550301;-16.291774
959;"GO";"Damianópolis";-46.178024;-14.560381
960;"GO";"Damolândia";-49.363098;-16.254372
961;"GO";"Davinópolis";-47.556795;-18.150084
962;"GO";"Diorama";-51.254332;-16.232936
963;"GO";"Divinópolis de Goiás";-46.399879;-13.285314
964;"GO";"Doverlândia";-52.31886;-16.718819
965;"GO";"Edealina";-49.664401;-17.423942
966;"GO";"Edéia";-49.929544;-17.340601
967;"GO";"Estrela do Norte";-49.071592;-13.866451
968;"GO";"Faina";-50.362205;-15.447297
969;"GO";"Fazenda Nova";-50.778111;-16.18337
970;"GO";"Firminópolis";-50.304007;-16.57778
971;"GO";"Flores de Goiás";-47.041694;-14.445115
972;"GO";"Formosa";-47.336999;-15.539991
973;"GO";"Formoso";-48.877548;-13.649906
5675;"GO";"Gameleira de Goiás";-48.644369;-16.483064
975;"GO";"Goiandira";-48.087453;-18.135158
978;"GO";"Goianira";-49.426998;-16.494746
974;"GO";"Goianápolis";-49.023435;-16.509768
976;"GO";"Goianésia";-49.1162;-15.311827
980;"GO";"Goiatuba";-49.365807;-18.010531
979;"GO";"Goiás";-50.139963;-15.933305
977;"GO";"Goiânia";-49.264346;-16.686439
981;"GO";"Gouvelândia";-50.080499;-18.623801
982;"GO";"Guapó";-49.534531;-16.829656
984;"GO";"Guarani de Goiás";-46.486784;-13.942141
983;"GO";"Guaraíta";-50.026528;-15.612137
985;"GO";"Guarinos";-49.700609;-14.729215
986;"GO";"Heitoraí";-49.826826;-15.718986
988;"GO";"Hidrolina";-49.463404;-14.726103
987;"GO";"Hidrolândia";-49.226535;-16.962587
989;"GO";"Iaciara";-46.633452;-14.101101
990;"GO";"Inaciolândia";-49.988758;-18.486896
991;"GO";"Indiara";-49.986162;-17.138739
992;"GO";"Inhumas";-49.500111;-16.361057
993;"GO";"Ipameri";-48.158118;-17.721544
5674;"GO";"Ipiranga de Goiás";-49.671844;-15.170417
994;"GO";"Iporá";-51.118049;-16.439764
995;"GO";"Israelândia";-50.908722;-16.314389
996;"GO";"Itaberaí";-49.806034;-16.020551
997;"GO";"Itaguari";-49.607084;-15.918044
998;"GO";"Itaguaru";-49.635375;-15.75647
999;"GO";"Itajá";-51.549514;-19.067338
